id,neighbourhood_cleansed,city,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_wash,has_washer,has_garden,has_balcony,LSOA11CD,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,minutes_to_town,minutes_to_rail,minutes_to_airport,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
24484269,Bradford,Manchester,53.476969999999994,-2.2081,Entire house,7,1.0,2.0,227.0,2,1125,166,7,1,1,1,1,1,1,1,0,0,E01005105,38.129,200000.0,25,18,48,1,0,0,0
38180366,Whalley Range,Manchester,53.4485,-2.2687,Private room in house,7,2.0,1.0,114.0,1,1125,364,1,0,1,1,0,1,1,1,0,0,E01005298,24.837,259500.0,16,35,59,0,0,1,0
41703247,Ashley,Bristol,51.46275,-2.5859900000000002,Entire house,7,2.0,3.0,125.0,1,60,318,43,0,1,1,1,1,1,1,1,1,E01033348,43.669,155000.0,14,22,45,1,0,0,0
39241834,Ardwick,Manchester,53.46763000000001,-2.2250099999999997,Entire house,7,1.0,3.0,61.0,7,1125,362,10,0,1,1,1,1,1,1,1,0,E01005062,23.458000000000002,185000.0,16,18,46,1,0,0,0
20966340,Trafford District,Manchester,53.45384,-2.27,Entire house,7,2.0,4.0,169.0,3,1125,363,7,0,1,1,1,1,1,1,1,0,E01006115,30.971999999999998,370000.0,16,33,58,1,0,0,0
24563960,Bradford,Manchester,53.47693,-2.20804,Entire house,7,1.0,2.0,230.0,2,1125,99,9,1,1,1,1,1,1,1,0,0,E01005105,38.129,200000.0,25,18,48,1,0,0,0
33631864,City Centre,Manchester,53.48234,-2.23524,Entire apartment,7,2.0,2.0,79.0,3,364,75,36,0,1,1,1,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
45174652,Harpurhey,Manchester,53.5097,-2.2088400000000004,Entire house,7,1.0,4.0,68.0,4,30,10,2,0,1,1,1,1,1,1,1,0,E01005227,57.597,107500.0,30,34,66,1,0,0,0
40597654,Longsight,Manchester,53.45565,-2.21082,Entire apartment,7,2.0,3.0,114.0,1,1125,90,0,0,0,1,0,0,0,0,0,0,E01005236,43.953,163000.0,8,25,52,1,0,0,0
45997211,Salford District,Manchester,53.47455,-2.29209,Entire apartment,7,2.0,2.0,83.0,1,1125,365,0,0,1,1,1,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
45997618,Salford District,Manchester,53.47523,-2.29163,Entire apartment,7,2.0,2.0,83.0,1,1125,365,0,0,1,1,1,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
2006686,City Centre,Manchester,53.482933628917245,-2.235911326936293,Apartment,7,2.0,2.0,450.0,1,1125,226,0,0,0,1,0,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,1,0,0,0
45114718,Baguley,Manchester,53.3955,-2.28915,Entire house,7,1.0,3.0,189.0,1,28,365,0,0,1,1,0,1,1,1,0,0,E01005071,43.263000000000005,161500.0,21,31,33,1,0,0,0
43488424,Bradford,Manchester,53.477180000000004,-2.2090400000000003,Entire house,7,3.0,3.0,89.0,2,200,342,9,0,1,1,1,1,1,1,1,0,E01005105,38.129,200000.0,25,18,48,1,0,0,0
23216254,Trafford District,Manchester,53.44695,-2.38255,Entire apartment,7,1.0,2.0,59.0,2,365,168,55,1,1,1,1,1,1,1,1,0,E01006131,9.033999999999999,265750.0,15,37,66,1,0,0,0
43775630,Horfield,Bristol,51.49357,-2.58754,Entire house,7,1.0,4.0,198.0,2,999,90,0,0,1,1,1,1,1,1,0,0,E01014632,23.886999999999997,268000.0,15,30,72,1,0,0,0
45449659,Hulme,Manchester,53.46239,-2.2480700000000002,Entire apartment,7,1.0,3.0,163.0,1,28,365,0,0,0,1,0,1,1,1,0,0,E01005208,22.866999999999997,143750.0,20,24,52,1,0,0,0
40955330,Baguley,Manchester,53.39334,-2.28945,Entire house,7,1.0,3.0,104.0,3,56,0,3,0,1,1,1,1,1,1,0,1,E01005071,43.263000000000005,161500.0,21,31,33,1,0,0,0
30106629,Rusholme,Manchester,53.45183000000001,-2.22587,Entire apartment,7,2.0,1.0,73.0,1,1125,180,1,0,1,1,1,0,0,0,0,0,E01005288,45.133,154000.0,6,33,53,1,0,0,0
44499376,Miles Platting and Newton Heath,Manchester,53.48778000000001,-2.22114,Entire house,7,3.0,4.0,119.0,2,1125,354,6,0,1,1,1,1,1,1,1,0,E01005133,65.609,295000.0,21,20,44,1,0,0,0
34737780,Redland,Bristol,51.47623,-2.5997,Entire house,7,2.0,4.0,259.0,2,20,0,3,0,1,1,1,1,1,1,1,0,E01014668,7.39,598725.0,5,28,56,1,0,0,0
39125494,Bradford,Manchester,53.47911,-2.22098,Entire apartment,7,3.0,3.0,211.0,1,1125,333,8,1,1,1,1,1,1,1,0,0,E01033684,17.359,187000.0,20,16,40,1,0,0,0
45301904,Stockport District,Manchester,53.44809,-2.15536,Entire house,7,1.0,3.0,80.0,2,1125,355,2,0,1,1,1,1,1,1,1,0,E01005886,37.422,150000.0,14,23,51,1,0,0,0
30852011,Salford District,Manchester,53.51055,-2.3279900000000002,Entire house,7,2.0,3.0,113.0,2,27,80,36,1,1,1,1,1,1,1,1,0,E01005674,33.414,165000.0,14,41,69,1,0,0,0
2064662,City Centre,Manchester,53.48272839020305,-2.2343555676704026,Apartment,7,2.0,2.0,450.0,1,1125,314,1,0,0,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
40958538,Brooklands,Manchester,53.4008,-2.3071200000000003,Entire house,7,2.0,4.0,132.0,1,365,171,14,0,1,1,1,0,1,1,1,0,E01005114,17.23,230000.0,14,49,51,1,0,0,0
2064662,City Centre,Manchester,53.482730000000004,-2.2343599999999997,Private room in serviced apartment,7,2.0,2.0,357.0,7,1125,364,5,0,1,1,1,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,0,0,1,0
27874379,Redland,Bristol,51.48018,-2.60205,Entire house,7,2.0,5.0,160.0,2,30,18,3,0,1,1,1,1,1,1,1,0,E01014666,5.026,553000.0,13,35,64,1,0,0,0
40254971,Bradford,Manchester,53.47705,-2.20856,Entire townhouse,7,1.0,3.0,89.0,3,1125,347,11,0,1,1,1,1,1,1,1,0,E01005105,38.129,200000.0,25,18,48,1,0,0,0
18722981,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,7,1.0,2.0,67.0,1,548,260,14,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722981,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,7,1.0,2.0,67.0,1,548,260,14,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722981,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,7,1.0,2.0,67.0,1,548,260,14,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722981,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,7,1.0,2.0,67.0,1,548,260,14,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722838,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,5,1.0,1.0,57.0,1,548,260,16,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722838,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,5,1.0,1.0,57.0,1,548,260,16,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722838,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,5,1.0,1.0,57.0,1,548,260,16,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722838,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,5,1.0,1.0,57.0,1,548,260,16,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722919,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,3,1.0,1.0,49.0,1,548,260,10,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722919,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,3,1.0,1.0,49.0,1,548,260,10,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722919,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,3,1.0,1.0,49.0,1,548,260,10,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18722919,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,3,1.0,1.0,49.0,1,548,260,10,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18723085,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,2,1.0,1.0,48.0,1,548,0,9,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18723085,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,2,1.0,1.0,48.0,1,548,0,9,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18723085,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,2,1.0,1.0,48.0,1,548,0,9,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
18723085,Stockport District,Manchester,53.40951,-2.15883,Entire apartment,2,1.0,1.0,48.0,1,548,0,9,0,1,1,1,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
14621571,City Centre,Manchester,53.47213000000001,-2.23631,Entire apartment,7,2.0,2.0,78.0,2,1125,122,289,0,1,1,1,1,1,1,0,1,E01033656,21.699,203250.0,17,17,36,1,0,0,0
11459619,Whalley Range,Manchester,53.44847004159215,-2.2605597899420298,House,7,1.0,3.0,100.0,2,1125,38,1,0,0,1,0,1,1,1,0,0,E01005297,32.624,315000.0,19,40,64,1,0,0,0
39100378,Salford District,Manchester,53.47469,-2.29258,Room in serviced apartment,6,1.0,2.0,90.0,1,1125,357,4,0,1,1,0,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,0,1,0,0
29778582,Southville,Bristol,51.4422,-2.61311,Entire loft,6,3.0,3.0,274.0,1,90,80,50,1,1,1,1,1,1,1,0,0,E01014700,9.435,405000.0,4,28,29,1,0,0,0
39001179,Bradford,Manchester,53.47636,-2.20837,Entire house,6,2.0,3.0,110.0,2,60,26,15,1,1,1,1,1,1,1,1,0,E01005105,38.129,200000.0,25,18,48,1,0,0,0
4592103,Horfield,Bristol,51.4911,-2.58351,Entire apartment,6,1.0,2.0,119.0,2,120,357,94,0,1,1,1,1,1,1,0,0,E01014635,13.677,327000.0,12,28,65,1,0,0,0
39015969,Bolton District,Manchester,53.57065,-2.3953900000000004,Entire house,6,1.0,2.0,83.0,1,1125,142,1,0,0,1,1,1,1,1,1,0,E01004917,27.178,113000.0,23,52,80,1,0,0,0
3710848,Salford District,Manchester,53.500080000000004,-2.3023599999999997,Private room in house,6,1.0,3.0,50.0,1,1125,365,80,1,1,1,1,1,1,1,1,0,E01005624,47.48,142500.0,17,39,66,0,0,1,0
6406525,Redland,Bristol,51.47295,-2.5931,Entire townhouse,6,2.0,3.0,250.0,5,300,207,18,1,1,1,1,1,1,1,0,0,E01014668,7.39,598725.0,5,28,56,1,0,0,0
42217838,Bury District,Manchester,53.59693000000001,-2.28353,Entire serviced apartment,6,1.0,2.0,94.0,1,1024,361,2,0,1,1,0,1,1,1,0,0,E01004958,51.843999999999994,84000.0,16,52,84,1,0,0,0
39255400,Wigan District,Manchester,53.49816,-2.54149,Entire house,6,2.0,4.0,108.0,4,199,173,1,0,1,1,1,1,1,1,0,0,E01006325,31.683000000000003,120000.0,18,60,109,1,0,0,0
39249886,Moss Side,Manchester,53.45304,-2.2422299999999997,Entire house,6,1.0,2.0,91.0,1,100,0,11,1,1,1,1,1,1,1,0,0,E01005240,49.761,150000.0,19,30,57,1,0,0,0
42278766,Salford District,Manchester,53.47416,-2.29255,Entire apartment,6,2.0,2.0,150.0,7,28,364,0,0,1,1,1,1,1,1,0,0,E01032685,5.078,167950.0,22,36,62,1,0,0,0
33000764,Salford District,Manchester,53.483019999999996,-2.3571299999999997,Entire apartment,6,1.0,1.0,74.0,1,1125,64,20,0,1,1,1,1,1,1,0,0,E01005638,51.585,128500.0,14,32,79,1,0,0,0
32831201,Didsbury West,Manchester,53.42805,-2.2407,Entire apartment,6,1.0,2.0,107.0,2,1000,364,12,0,1,1,0,1,1,1,0,0,E01005076,20.262999999999998,205000.0,7,37,46,1,0,0,0
2150350,Didsbury West,Manchester,53.422869999999996,-2.25698,Entire house,6,1.0,3.0,97.0,1,1125,146,155,0,1,1,1,1,1,1,1,1,E01005079,31.459,415000.0,16,35,49,1,0,0,0
30880692,Clifton Down,Bristol,51.46245,-2.60826,Entire apartment,6,1.0,2.0,72.0,2,31,30,97,0,1,1,1,1,1,1,0,1,E01014558,15.565999999999999,381375.0,16,29,55,1,0,0,0
33336026,Salford District,Manchester,53.48811,-2.25063,Entire apartment,6,2.0,3.0,81.0,3,1125,324,17,0,0,1,0,0,1,1,0,0,E01032911,21.186999999999998,240222.0,16,9,51,1,0,0,0
33335727,Cheetham,Manchester,53.48854,-2.24863,Entire apartment,6,2.0,3.0,81.0,3,1125,328,15,0,1,1,0,0,1,1,0,0,E01033674,45.729,180000.0,18,7,51,1,0,0,0
37809851,Ancoats and Clayton,Manchester,53.48307,-2.22936,Entire apartment,6,1.0,2.0,91.0,2,600,70,26,1,1,1,1,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
39048878,Oldham District,Manchester,53.56645,-2.02049,Entire apartment,6,2.0,2.0,100.0,2,1125,192,4,0,1,1,1,1,1,1,0,1,E01005416,9.101,225250.0,16,57,97,1,0,0,0
30972710,Hotwells & Harbourside,Bristol,51.44964,-2.62262,Entire house,6,2.0,3.0,213.0,2,21,72,48,1,1,1,1,1,1,1,1,0,E01014548,18.282,377000.0,9,25,48,1,0,0,0
33063517,Bolton District,Manchester,53.58003000000001,-2.42968,Entire apartment,6,2.0,2.0,87.0,2,548,328,9,0,1,1,1,1,1,1,0,0,E01033217,55.325,63500.0,10,35,62,1,0,0,0
36475059,Clifton Down,Bristol,51.46235,-2.60898,Entire house,6,1.0,2.0,81.0,2,180,1,50,0,1,1,1,1,1,1,1,0,E01014551,13.315999999999999,340000.0,13,28,53,1,0,0,0
30082363,Eastville,Bristol,51.47336,-2.5512799999999998,Private room in house,6,1.0,1.0,37.0,1,30,32,52,0,1,1,1,0,1,1,0,0,E01014573,20.938000000000002,231000.0,13,30,60,0,0,1,0
37822674,Ancoats and Clayton,Manchester,53.48543000000001,-2.23483,Room in hotel,6,3.0,3.0,164.0,2,1125,364,2,0,1,0,0,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,0,0,1,0
33335633,Cheetham,Manchester,53.48786,-2.24721,Entire apartment,6,2.0,3.0,81.0,3,1125,320,27,0,1,1,0,0,1,1,0,0,E01033674,45.729,180000.0,18,7,51,1,0,0,0
33063420,Bolton District,Manchester,53.579980000000006,-2.4296599999999997,Entire apartment,6,2.0,2.0,87.0,2,548,328,6,0,1,1,1,1,1,1,0,0,E01033217,55.325,63500.0,10,35,62,1,0,0,0
37931548,Tameside District,Manchester,53.47501,-2.1166,Entire house,6,1.0,3.0,60.0,1,1125,22,43,0,1,1,1,1,1,1,0,1,E01005963,18.590999999999998,145000.0,19,28,54,1,0,0,0
37930881,Cheetham,Manchester,53.50298000000001,-2.21999,Entire house,6,1.0,2.0,124.0,1,200,267,1,1,1,1,1,1,1,1,1,0,E01005203,75.035,104000.0,24,26,60,1,0,0,0
39213642,Ancoats and Clayton,Manchester,53.483259999999994,-2.2327,Entire apartment,6,2.0,2.0,79.0,14,28,46,11,0,1,1,1,1,1,1,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
36836671,Redland,Bristol,51.4776,-2.59364,Entire apartment,6,1.0,3.0,75.0,2,30,349,12,1,1,1,1,1,1,1,0,0,E01014511,9.995,565000.0,7,33,58,1,0,0,0
35841559,Lawrence Hill,Bristol,51.45789,-2.5800099999999997,Entire apartment,6,2.0,2.0,109.0,1,1125,273,57,0,1,1,1,1,1,1,0,0,E01033358,54.73,200000.0,16,20,45,1,0,0,0
33168342,Trafford District,Manchester,53.45916999999999,-2.27452,Entire apartment,6,1.0,2.0,84.0,1,30,178,105,0,1,1,1,1,1,1,0,0,E01006188,25.842,257000.0,19,32,56,1,0,0,0
42240806,Bury District,Manchester,53.59638,-2.28344,Entire serviced apartment,6,1.0,2.0,94.0,1,1024,365,0,0,1,1,0,1,1,1,0,0,E01004958,51.843999999999994,84000.0,16,52,84,1,0,0,0
33335943,Salford District,Manchester,53.4875,-2.24932,Entire apartment,6,2.0,3.0,81.0,3,1125,328,19,0,1,1,0,0,1,1,0,0,E01032911,21.186999999999998,240222.0,16,9,51,1,0,0,0
33335809,Salford District,Manchester,53.48761999999999,-2.2486,Entire apartment,6,2.0,3.0,80.0,3,1125,328,19,0,1,1,0,0,1,1,0,0,E01032911,21.186999999999998,240222.0,16,9,51,1,0,0,0
35141531,Cotham,Bristol,51.46158,-2.60164,Entire serviced apartment,6,2.0,2.0,169.0,1,160,337,7,0,1,1,1,1,1,1,0,0,E01014538,11.729000000000001,310750.0,14,28,50,1,0,0,0
42291914,Stockport District,Manchester,53.38771,-2.18305,Entire house,6,1.0,3.0,73.0,2,365,159,15,0,1,1,1,1,1,1,1,0,E01005761,32.205,187500.0,16,22,41,1,0,0,0
2059480,City Centre,Manchester,53.48064254453871,-2.2351194271718047,Apartment,6,1.0,2.0,130.0,7,1125,105,2,0,0,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
42595841,Ancoats and Clayton,Manchester,53.4841,-2.22917,Entire apartment,6,1.0,2.0,130.0,3,1125,83,0,0,1,1,1,1,0,0,0,0,E01033659,24.689,212500.0,14,14,37,1,0,0,0
38197255,Trafford District,Manchester,53.44481,-2.32565,Entire house,6,2.0,2.0,100.0,7,1125,0,3,1,1,1,1,0,1,1,1,1,E01006184,25.119,207000.0,12,39,66,1,0,0,0
7830452,Stockport District,Manchester,53.41389,-2.1825799999999997,Entire apartment,6,1.0,2.0,90.0,1,1125,240,358,0,1,1,1,1,1,1,1,1,E01005856,13.231,283500.0,17,25,45,1,0,0,0
3414507,City Centre,Manchester,53.47895802678586,-2.2292319568480634,Apartment,6,2.0,2.0,80.0,1,1125,277,61,0,0,1,0,1,1,1,0,0,E01033654,25.732,160000.0,14,2,29,1,0,0,0
11716027,City Centre,Manchester,53.47404168855552,-2.2566995787977144,Boat,6,2.0,2.0,295.0,2,14,232,0,0,0,1,0,1,0,0,0,0,E01033681,13.463,216750.0,15,22,44,1,0,0,0
8922099,City Centre,Manchester,53.473031244623286,-2.242711906094037,Apartment,6,2.0,2.0,150.0,1,1125,27,22,0,0,1,0,1,1,1,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
334535,City Centre,Manchester,53.479106162705115,-2.222951937540918,Apartment,6,2.0,2.0,125.0,1,1125,198,102,1,0,1,0,1,1,1,0,0,E01033661,27.487,225000.0,17,13,33,1,0,0,0
3645618,City Centre,Manchester,53.47915945971426,-2.2313752818486954,Apartment,6,2.0,2.0,80.0,1,1125,332,62,0,0,0,0,0,0,0,0,0,E01033654,25.732,160000.0,14,2,29,1,0,0,0
7393366,Gorton South,Manchester,53.459630000000004,-2.17161,Private room in house,6,1.0,1.0,60.0,2,1125,0,20,0,1,1,0,1,1,1,0,0,E01005197,61.165,124000.0,20,25,51,0,0,1,0
38840022,Longsight,Manchester,53.45253,-2.19925,Entire apartment,6,1.0,3.0,49.0,7,1125,364,5,0,1,1,1,1,1,1,0,0,E01005237,40.543,169000.0,6,23,53,1,0,0,0
32728599,Lawrence Hill,Bristol,51.45747,-2.58088,Entire apartment,6,1.0,2.0,119.0,2,1125,81,24,0,1,1,0,1,1,1,0,1,E01033358,54.73,200000.0,16,20,45,1,0,0,0
42631036,Levenshulme,Manchester,53.441669999999995,-2.20206,Entire house,6,2.0,3.0,80.0,2,1125,4,2,1,1,1,1,1,1,1,0,1,E01005218,29.214000000000002,238000.0,18,23,41,1,0,0,0
33309577,Eastville,Bristol,51.47651,-2.53991,Entire house,6,2.0,4.0,110.0,5,1125,113,5,1,1,1,1,1,1,1,1,0,E01014572,29.609,225000.0,10,32,63,1,0,0,0
34584887,Cotham,Bristol,51.46135,-2.5998099999999997,Entire apartment,6,2.0,2.0,167.0,1,1124,275,5,0,1,1,1,1,1,1,0,0,E01014539,13.043,552500.0,13,23,46,1,0,0,0
38598995,Trafford District,Manchester,53.44921,-2.31,Entire house,6,2.0,3.0,106.0,2,1125,39,18,1,1,1,1,1,1,1,1,1,E01006181,23.913,222500.0,12,36,65,1,0,0,0
34584845,Cotham,Bristol,51.46144,-2.6002400000000003,Entire apartment,6,2.0,2.0,169.0,1,1125,345,3,0,1,1,1,1,1,1,0,0,E01014539,13.043,552500.0,13,23,46,1,0,0,0
10892941,City Centre,Manchester,53.47449734326753,-2.2429517351924138,Apartment,6,2.0,2.0,88.0,4,1125,4,0,0,0,1,0,1,1,1,0,0,E01033677,21.353,280000.0,9,16,36,1,0,0,0
34584604,Cotham,Bristol,51.46161,-2.5998,Entire apartment,6,2.0,2.0,167.0,2,1125,309,2,0,1,1,1,1,1,1,0,0,E01014539,13.043,552500.0,13,23,46,1,0,0,0
34566626,Cotham,Bristol,51.46321,-2.60058,Entire serviced apartment,6,2.0,2.0,169.0,2,1125,280,5,0,1,1,1,1,1,1,0,0,E01014557,9.084,420000.0,15,28,54,1,0,0,0
34537350,Bishopston & Ashley Down,Bristol,51.4792,-2.58704,Entire townhouse,6,1.0,3.0,160.0,3,1125,118,10,0,1,1,1,1,1,1,1,0,E01014508,15.31,388500.0,6,32,58,1,0,0,0
11819950,City Centre,Manchester,53.48423882646435,-2.2373464238659766,Apartment,6,2.0,2.0,69.0,14,180,85,1,0,0,1,0,1,1,1,0,0,E01033667,34.751,199275.0,9,17,39,1,0,0,0
42735864,Chorlton,Manchester,53.43809,-2.2763299999999997,Entire apartment,6,1.0,2.0,70.0,6,1125,26,1,0,1,1,1,1,1,1,0,0,E01005153,19.119,314000.0,8,43,58,1,0,0,0
38422618,Cheetham,Manchester,53.500719999999994,-2.24232,Private room in house,6,2.0,1.0,175.0,5,1125,364,0,0,1,1,0,1,1,1,0,0,E01005147,49.26,99750.0,14,22,59,0,0,1,0
1076862,City Centre,Manchester,53.47610461272996,-2.2403845827150684,Apartment,6,1.0,2.0,100.0,1,1125,324,152,0,0,1,0,0,1,1,0,0,E01033662,28.06,255000.0,12,12,31,1,0,0,0
2059673,City Centre,Manchester,53.481896246108256,-2.235496931130207,Apartment,6,2.0,2.0,431.0,1,1125,362,0,0,0,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
38145762,Stockport District,Manchester,53.40161,-2.05386,Entire apartment,6,1.0,2.0,83.0,1,1125,264,12,1,1,1,1,0,1,1,0,0,E01005883,4.876,407625.0,13,46,77,1,0,0,0
35649114,Ashley,Bristol,51.464459999999995,-2.58699,Entire apartment,6,1.0,1.0,56.0,1,30,56,35,0,1,1,0,0,1,1,1,0,E01033348,43.669,155000.0,14,22,45,1,0,0,0
31856783,Clifton Down,Bristol,51.46284,-2.61301,Entire apartment,6,1.0,2.0,134.0,1,1125,256,167,1,1,1,1,1,1,1,0,0,E01014552,7.311,400000.0,16,29,59,1,0,0,0
31946180,Hartcliffe & Withywood,Bristol,51.41558,-2.61722,Entire apartment,6,1.0,2.0,78.0,2,60,65,11,0,1,1,1,1,1,1,0,0,E01014600,30.138,255000.0,30,36,27,1,0,0,0
32676787,Stockport District,Manchester,53.39891,-2.16024,Entire apartment,6,1.0,2.0,71.0,2,1125,150,20,0,1,1,1,1,1,1,0,0,E01005766,50.643,154750.0,9,10,41,1,0,0,0
5000513,Moss Side,Manchester,53.45145,-2.23948,Camper/RV,6,1.0,3.0,23.0,2,365,72,40,0,1,1,1,1,0,0,0,0,E01005240,49.761,150000.0,19,30,57,1,0,0,0
42400444,City Centre,Manchester,53.48163,-2.2361,Entire apartment,6,2.0,2.0,96.0,2,365,0,0,0,1,1,0,1,1,1,0,0,E01033653,29.76,215000.0,7,10,33,1,0,0,0
42395561,Stockport District,Manchester,53.409,-2.1587099999999997,Entire apartment,6,2.0,3.0,225.0,1,1125,112,2,0,1,1,0,1,1,1,0,0,E01005758,72.065,105000.0,7,15,40,1,0,0,0
42348233,Stockport District,Manchester,53.41073000000001,-2.20254,Entire cottage,6,1.0,2.0,88.0,2,150,132,8,1,1,1,1,1,1,1,1,1,E01005852,9.724,267500.0,17,29,31,1,0,0,0
6803092,Salford District,Manchester,53.50747,-2.25907,Entire apartment,6,1.0,2.0,146.0,3,5,76,14,0,1,1,1,1,1,1,0,0,E01005612,64.488,175000.0,18,22,63,1,0,0,0
31727078,Bishopston & Ashley Down,Bristol,51.48571,-2.58606,Entire apartment,6,1.0,2.0,115.0,2,30,207,42,1,1,1,1,1,1,1,0,0,E01014637,10.85,420000.0,8,28,61,1,0,0,0
4635584,Rusholme,Manchester,53.45245,-2.22717,Entire apartment,6,2.0,1.0,92.0,1,1125,365,6,0,1,1,1,1,1,1,0,0,E01005288,45.133,154000.0,6,33,53,1,0,0,0
3545386,Clifton,Bristol,51.452259999999995,-2.6248400000000003,Entire apartment,6,3.0,3.0,350.0,2,1125,313,17,0,1,1,1,1,1,1,1,1,E01014547,7.131,390000.0,5,32,57,1,0,0,0
4479762,Trafford District,Manchester,53.46175,-2.2885299999999997,Entire apartment,6,1.0,2.0,38.0,1,9,362,86,1,1,0,1,0,0,0,0,0,E01006186,25.166999999999998,202000.0,18,33,61,1,0,0,0
35526815,Bedminster,Bristol,51.43963,-2.60638,Entire apartment,6,1.0,3.0,270.0,2,1125,158,17,0,1,1,1,1,1,1,0,0,E01033364,21.267,302760.0,10,21,22,1,0,0,0
5202886,Bolton District,Manchester,53.60435,-2.39853,Entire house,6,1.0,3.0,80.0,4,1125,0,26,1,1,1,1,1,1,1,0,0,E01004790,15.652999999999999,183500.0,25,52,80,1,0,0,0
32009579,Clifton,Bristol,51.450540000000004,-2.61036,Entire apartment,6,3.0,3.0,208.0,2,1125,315,21,0,1,1,1,1,1,1,0,0,E01014550,7.48,443125.0,11,24,46,1,0,0,0
42427576,Baguley,Manchester,53.39103000000001,-2.27521,Entire house,6,1.0,3.0,52.0,2,365,159,11,1,1,1,1,1,1,1,0,0,E01005073,25.953000000000003,215000.0,22,29,32,1,0,0,0
32235214,Bishopston & Ashley Down,Bristol,51.484629999999996,-2.58222,Entire house,6,1.0,2.0,60.0,2,27,341,47,0,1,1,1,1,1,1,1,1,E01014510,8.638,397000.0,10,30,62,1,0,0,0
42445182,Harpurhey,Manchester,53.518269999999994,-2.21406,Room in boutique hotel,6,0.0,2.0,111.0,1,1125,0,0,0,1,0,1,1,0,0,0,0,E01005206,41.67,100000.0,25,32,68,0,0,1,0
42477524,Gorton South,Manchester,53.45876,-2.17505,Entire house,6,1.0,2.0,59.0,1,100,357,1,0,1,1,1,1,0,0,0,0,E01005197,61.165,124000.0,20,25,51,1,0,0,0
35153861,Cotham,Bristol,51.4628,-2.6034900000000003,Entire serviced apartment,6,3.0,3.0,167.0,1,160,258,18,0,1,1,1,1,1,1,1,1,E01014558,15.565999999999999,381375.0,16,29,55,1,0,0,0
